F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-1.23,5.367,-17.345,1683.15,-6.153,2712.547,5.2494,-7.302,1,-2533.7,10847.1,0,183.28,8.128,-44210.58,-8.6128,212.85,1527.74,12.747,-1.77796,,TRUE
-1.23,4.696,-18.505,1862.98,-6.1118,2818.38,5.85,-0.7878,1,-2424.22,10610.1,1,175.688,10.464,-44115.33,-8.1438,-2136.15,1697.02,11.5251,-1.83346,,FALSE
-1.23,4.0364,-13.9356,1664.643,-6.0282,2832.68,4.2147,-1.5684,0,-2353.95,10803,1,177.546,7.7594,-44458.11,-10.024,-200.43,2801.14,13.935,-2.1246,-16.34,TRUE
-1.23,4.3277,-12.301,1739.99,-6.759,2805.43,3.5763,-4.803,0,-2734.45,5473.2,0,176.286,10.426,-43998.6,-13.996,121.35,2189.54,9.4305,-2.5252,,TRUE
-1.23,5.692,-22.977,1749.87,-11.986,2827.88,2.51322,-2.3316,1,-2586.62,11952.6,0,186.38,7.4342,-44385.45,-14.106,280.05,1959.36,18.039,-3.6238,,FALSE
-1.23,3.8014,-8.735,1638,-5.7682,2672.57,6.963,-4.074,1,-2187.15,6064.2,1,178.968,6.1938,-44196.48,-7.75174,1935.75,3529.94,9.3861,-3.1566,-14.67,TRUE
-4.23,3.6641,-13.4626,1684.17,-6.89,2736.13,2.8629,-8.109,0,-3009.65,11662.14,0,162.478,7.7678,-44106.09,-8.3438,2886.75,2310.94,10.9974,-1.754286,-15.3,FALSE
-1.23,5.133,-4.89,1718.2,-6.4168,5379.78,3.0516,-1.3047,1,-2416.83,11231.4,1,208.94,6.13082,-44205.87,-8.952,-930.45,1709.64,9.18813,-1.93622,-14.73,FALSE
-1.23,3.7462,-13.9755,1580.68,-10.878,1359.78,2.42148,-4.263,1,-2034.85,9751.2,0,180.54,6.402,-44119.23,-7.75544,3636.75,2032.12,11.6307,-2.2334,-14.37,TRUE
-1.23,5.551,-24.89,1705.99,-6.0728,2879.28,3.1941,-0.9495,1,-2509.212,10596,1,174.588,6.2714,-44094.96,-7.8422,2454.45,2277.54,10.8903,-2.1348,-13.74,FALSE
-1.23,3.4976,-11.463,1698.08,-5.8998,2684.8,3.8136,-4.251,1,-3688.65,10901.4,1,185.62,8.534,-44007.57,-7.9232,3804.75,1882.82,12.693,-10.758,-13.6,FALSE
-1.23,4.674,-10.963,1642.59,-6.3324,2529.98,3.7221,-5.049,1,-2454.18,10177.5,1,164.86,7.7536,-44129.04,-8.639,-2.79,1802.68,11.466,-1.7400908,,FALSE
-4.23,5.197,-10.338,1564.48,-10.24,1972.38,4.2954,-1.4373,1,-2457.96,9951.3,1,200.24,6.207,-44202.09,-12.268,-65.37,1957.78,10.9068,-1.9634,,TRUE
-1.23,3.9747,-12.833,1779.48,-9.606,2667.34,7.149,-0.8565,0,-2727.55,12468.3,0,170.08,6.7778,-44852.43,-10.014,845.55,1987.84,10.7229,-1.746158,,FALSE
-4.23,3.6179,-18.457,1850.98,-6.203,2824.08,5.463,-0.5838,0,-2035.55,10204.2,0,161.48,9.874,-44000.16,-8.5876,-608.25,2297.34,10.5216,-4.632,-14.11,TRUE
-4.23,4.886,-10.324,1698.3,-5.45472,2644.62,3.5094,-2.2089,0,-2607.2,11848.26,1,165.452,8.528,-44175.831,-13.282,272.25,3485.74,14.421,-1.742168,-15.7,TRUE
-1.23,3.4512,-16.957,1761.67,-6.23,2947.08,3.15,-2.0217,1,-2519.588,10086.6,0,227.9,8.338,-44527.53,-7.8606,2681.85,2946.14,9.9066,-3.774,-14.25,FALSE
-4.23,5.931,-16.52,1811.28,-5.6924,2850.88,6.708,-1.7361,0,-2583.93,12098.1,0,169.022,7.8096,-44170.818,-8.9344,1641.45,3510.34,11.1438,-1.753102,,FALSE
-4.23,3.8199,-9.554,1792.98,-6.6916,3466.68,2.709,-1.4238,0,-2236.95,9346.5,1,185.48,6.9122,-43801.23,-8.0012,-1926.15,2374.74,10.4013,-2.159,,TRUE
-1.23,3.603,-13.324,1764.48,-5.6526,2928.88,6.546,-0.9507,1,-1950.85,10824.9,0,166.106,8.212,-44202.57,-9.147,-462.45,3639.14,12.822,-3.866,,TRUE
-4.23,5.138,-9.15,1754.85,-8.198,3127.28,4.0428,-2.3166,1,-2432.53,9496.8,0,165.804,7.7026,-44151.984,-9.728,-868.95,1886,10.7178,-1.86452,-16.12,TRUE
-1.23,3.45681,-7.284,1665.656,-11.696,2715.604,3.4896,-4.092,0,-1482.65,13574.1,0,162.3824,10.884,-42848.13,-7.9224,812.85,1817.46,9.6897,-2.2424,,FALSE
-4.23,3.48121,-10.496,1860.58,-5.5794,2674,5.0568,-0.8595,1,-5003.65,12373.5,1,188.86,10.904,-44175.408,-7.8654,9900.75,1817,12.042,-2.7952,-12.56,FALSE
-4.23,4.3828,-17.985,1715.01,-5.4886,2803.79,6.96,-8.058,1,-2639.45,12060.9,0,175.11,12.322,-44167.812,-10.008,213.15,527.34,14.145,-1.8001,,FALSE
-4.23,5.459,-8.842,1734.7,-8.148,3769.78,6.012,-1.5396,0,-2472.33,11824.05,1,168.408,6.3518,-44176.263,-10.58,-126.219,1933.18,15.465,-1.91418,-14.73,TRUE
-1.23,5.133,-12.081,1680.088,-7.984,2291.08,6.174,-6.768,0,-2558.48,10759.5,0,179.948,6.3886,-44172.492,-13.268,-3.96,1722.76,12.291,-1.77996,-15.46,TRUE
-1.23,3.7755,-11.627,1662.869,-6.2078,2695.09,6.156,-11.343,1,-2366.15,11880.42,0,163.866,10.402,-44144.007,-8.3962,1176.15,2436.54,11.1132,-2.0578,-15.08,FALSE
-4.23,4.921,-12.945,1711.25,-6.0384,3144.78,3.4053,-2.5281,1,-2447.46,9277.2,0,165.098,6.9154,-44098.02,-8.6668,-978.15,2201.74,11.103,-2.2314,-15.06,FALSE
-4.23,4.619,-22.295,1808.48,-6.5108,2074.18,3.8997,-0.7311,1,-2594.71,11809.86,1,191.78,6.15718,-43638.63,-7.74772,8838.75,1752.52,10.2105,-1.75462,-13.19,FALSE
-1.23,5.156,-18.52,2297.98,-6.7112,2929.38,3.0513,-0.684,1,-2615.05,10939.2,0,170.384,8.254,-44624.73,-15.328,29.97,2198.74,13.02,-2.024,,TRUE
-1.23,6.718,-12.529,1651.8,-8.058,2653.82,3.9414,-1.4373,0,-2532.41,11527.35,0,166.494,8.692,-44040.54,-9.64,864.45,2119.34,11.6847,-1.8618,,FALSE
-1.23,4.9,-7.017,3018.48,-5.5494,4362.78,3.7095,-0.33522,1,-2537.14,11299.5,0,168.97,6.2836,-44178.72,-10.71,-96.03,1966.4,12.942,-1.80162,-14.24,TRUE
-4.23,5.365,-16.723,1818.78,-6.6308,3003.58,7.068,-1.863,1,-2550.38,15775.2,1,229.98,7.7262,-44245.56,-15.706,-22.59,2094.94,9.28281,-2.9884,,TRUE
-4.23,3.8865,-9.517,1702.71,-7.1094,2833.88,3.2706,-1.0071,1,-2291.95,11692.68,0,163.8,7.3462,-44175.462,-9.826,-388.74,1623.94,13.2,-3.6112,,FALSE
-4.23,4.0461,-17.288,1650.91,-5.473,2560.08,7.086,-1.788,1,-2487.59,13039.5,0,174.706,7.2814,-44110.41,-9.822,196.65,-342.46,10.4766,-2.3258,-12.86,FALSE
-4.23,5.428,-18.971,1660.18,-6.783,2486.88,4.4727,-2.9418,1,-2511.107,11090.7,0,167.12,6.7944,-44124.12,-9.2272,218.25,1821.564,13.59,-2.2722,,FALSE
-4.23,5.502,-15.727,2204.38,-11.63,2806.9,2.8188,-0.43479,0,-2553.12,10698.9,1,189.52,8.112,-44077.83,-10.07,321.15,1912.74,11.3256,-2.5952,,FALSE
-4.23,4.1634,-3.11,1662.082,-5.4744,2730.21,3.2109,-4.743,1,-2431.03,15838.2,1,216.64,10.218,-44516.43,-10.03,233.55,4683.54,9.26826,-3.4296,,TRUE
-1.23,4.758,-27.15,1666.576,-5.7954,2635.71,3.7344,-9.561,1,-2460.19,11389.74,1,168.782,6.5462,-44172.882,-14.722,-145.059,1889.16,18.471,-2.7714,-13.23,FALSE
-1.23,3.5525,-9.988,1621.39,-7.1442,2696.27,7.098,-2.2968,1,-1817.15,11202.6,0,168.076,12.116,-44284.92,-9.92,-184.59,1906.9,14.868,-2.044,-16.47,TRUE
-1.23,5.978,-15.927,1661.305,-8.384,3629.38,4.9431,-5.856,0,-2451.6,2122.2,0,179.134,6.224,-44143.317,-12.586,-237.12,2100.54,9.4449,-2.855,-16.32,TRUE
-4.23,3.9855,-18.3,1726.59,-8.116,2813.98,3.6777,-1.5849,1,-2329.15,11814.93,0,167.904,9.61,-44200.95,-8.3504,-751.95,1791.3,14.229,-1.79368,,FALSE
-4.23,3.8975,-9.807,1687.18,-5.9032,3363.18,3.0336,-6.252,0,-2200.45,10538.1,0,198.56,6.717,-44031.36,-8.1248,-2976.75,1498.34,11.451,-2.5702,,TRUE
-1.23,3.7808,-4.654,1682.47,-8.726,2657.38,4.9203,-6.744,0,-2650.45,12663,0,173.678,6.2514,-44198.28,-10.128,268.95,1800.44,9.4809,-2.5526,,FALSE
-4.23,4.527,-13.5909,1446.18,-9.076,2575.78,2.3757,-0.41934,0,-2500.6,11319.6,0,196.66,7.7972,-44518.83,-8.6982,411.75,1819.22,15.84,-2.4084,,TRUE
-4.23,7.655,-7.605,1952.08,-6.1118,2747.66,3.2187,-0.7164,0,-2531.13,11645.187,0,215.04,10.828,-44197.32,-10.792,158.25,1717.46,14.508,-1.88272,,FALSE
-1.23,4.1335,-14.27668,1691.4,-7.886,3557.68,3.3897,-2.0751,0,-2312.45,10378.5,1,171.276,6.4986,-44044.53,-10.698,-381.57,2104.14,11.883,-2.3002,-15.54,TRUE
-1.23,3.6876,-20.655,1809.48,-6.6924,3047.78,2.49567,-2.6199,0,-2926.65,12701.4,0,168.57,7.5418,-44136.879,-8.6192,597.45,1575.74,10.6911,-5.506,-14.71,FALSE
-4.23,3.6903,-13.2554,1703.05,-5.5342,2746.97,4.7709,-2.6763,1,-2718.55,11262,1,245.38,10.256,-44178.519,-7.68674,15000.75,4835.54,11.256,-2.1778,-14.96,TRUE
-4.23,4.2642,-17.211,1682.67,-5.6314,2665.57,4.5378,-3.0246,1,-2543.24,11484,1,184.8,7.435,-44386.05,-10.344,182.85,1537.54,9.29943,-1.81702,-14.67,FALSE
-4.23,3.781,-18.546,2424.18,-5.5504,2984.58,5.0733,-0.5562,1,-3142.95,10691.1,0,161.2782,6.9642,-44087.55,-7.71766,15264.75,3766.14,12.297,-3.0814,-14.71,TRUE
-4.23,3.9997,-19.822,1653.2,-5.9744,2918.68,3.2907,-3.231,0,-2255.25,11695.44,1,162.118,6.5326,-44140.596,-9.986,-323.97,1803.42,16.194,-1.742994,-13.4,FALSE
-4.23,3.5722,-14.0468,1645.61,-12.442,2662.28,8.133,-1.6083,0,-2819.75,11585.19,0,271.84,9.826,-44207.04,-9.2326,1014.75,1927.8,16.356,-5.704,-16.21,FALSE
-1.23,3.46523,-14.5775,1719.03,-7.614,2690.32,5.766,-2.466,1,-4382.65,12308.4,0,257.94,10.032,-43296.03,-11.126,391.65,1788.3,11.0715,-2.2346,-13.46,FALSE
-1.23,3.7723,-24.42,1660.94,-6.1268,2614.88,5.0943,-6.477,0,-2631.45,9618,1,167.834,9.68,-44133.378,-9.053,670.35,1828.01,10.2504,-2.896,-16.79,TRUE
-4.23,4.861,-18.385,1668.52,-13.962,2293.68,3.3606,-7.908,0,-2554.6,11463.9,1,167.39,6.3188,-43934.94,-10.982,443.55,1925.88,9.27936,-3.3624,,TRUE
-1.23,4.679,-14.4652,1662.977,-14.052,2447.18,4.0002,-4.425,0,-2557.38,11863.53,1,188.1,7.1816,-44145.933,-9.1084,840.15,1826.97,10.7133,-3.2168,,FALSE
-4.23,4.3212,-15.726,1693.04,-5.6532,3006.38,6.684,-13.764,0,-2716.15,16348.2,1,177.862,7.5446,-44192.22,-9.3768,1079.55,3648.54,9.26763,-1.9712,,TRUE
-4.23,4.092,-13.5096,1774.28,-7.45,4740.78,7.332,-2.4321,0,-2642.15,11313.6,0,166.464,6.12918,-44133.573,-11.278,16.83,1730.6,11.5533,-1.92028,-15.59,FALSE
-1.23,5.587,-14.8573,2223.28,-10.63,4845.78,3.1197,-1.0191,1,-2613.95,18640.2,1,175.046,6.378,-44083.11,-12.818,234.75,1959.16,9.3798,-3.976,,TRUE
-4.23,4.695,-13.045,1665.417,-6.4116,2719.824,5.1465,-11.583,0,-2465.61,9943.8,0,177.568,6.79,-44234.97,-8.4838,818.85,2448.54,9.4062,-3.4988,-15.75,FALSE
-1.23,3.6938,-16.103,1707.9,-7.504,2652.43,5.826,-5.622,0,-3640.65,14340,1,163.128,9.884,-44145.642,-8.3806,4734.75,1887.42,10.1427,-3.0764,,FALSE
-4.23,3.9277,-11.54,1663.036,-8.028,2538.58,5.655,-2.9982,0,-2416.76,11939.1,0,165.35,6.3974,-44254.47,-11.868,-54.72,1734.6,13.047,-1.86926,,FALSE
-1.23,4.2951,-17.831,2043.78,-6.538,2806.01,4.8789,-0.6024,0,-2453.24,9288.6,1,163.288,11.116,-44184.3,-9.792,-407.46,1786.06,9.843,-1.8083,-16.87,TRUE
-1.23,3.861,-4.88,1706.32,-9.154,2799.33,2.3117757,-6.792,0,-2924.05,9101.4,0,170.734,7.3776,-44210.07,-10.636,357.75,1862.96,10.2084,-6.58,-15.35,TRUE
-1.23,3.5488,-10.282,1534.38,-7.586,2609.78,7.416,-2.1927,1,-1339.65,5461.2,1,167.582,8.768,-44143.35,-9.91,-77.28,2272.34,9.7677,-3.2054,,TRUE
-1.23,6.888,-11.029,1636.82,-8.474,2707.004,5.922,-3.24,1,-2480.45,11186.4,1,163.016,11.392,-47158.23,-8.5706,-9.72,2015.98,15.945,-2.4358,-15.67,TRUE
-1.23,4.35,-10.575,1814.98,-6.4478,2965.68,6.045,-1.0125,0,-2455.87,12293.1,0,169.558,7.3896,-44126.28,-8.0544,-320.76,1714.7,10.6794,-1.78044,-14.46,FALSE
-1.23,4.1287,-17.286,1895.38,-10.556,4537.78,3.1899,-1.8201,1,-2701.55,10896.9,1,179.606,6.3482,-45363.03,-9.658,171.15,1935.46,14.466,-2.7456,,TRUE
-4.23,3.76,-5.561,1627.3,-10.482,3073.98,3.0132,-1.0788,0,-2104.35,11130.6,1,165.074,6.6394,-44066.07,-14.9,-205.32,1988.34,16.383,-2.4402,-15.71,TRUE
-1.23,3.8712,-10.353,1711.61,-7.498,6335.78,3.1317,-5.754,1,-2451.72,11936.4,0,227.4,6.15616,-44060.16,-8.775,-128.649,1911.82,13.656,-2.2642,-14.21,FALSE
-1.23,6.077,-8.497,2845.48,-8.118,2887.78,6.048,-0.41574,1,-2579.1,11892.06,0,216.58,8.686,-44141.517,-10.492,525.45,2033.48,13.059,-2.1412,,FALSE
-4.23,4.12,-20.902,1649.2,-7.2272,2698.58,4.7856,-2.9781,0,-2430.14,11771.19,1,182.38,8.718,-44238.03,-7.68974,7392.75,2040.7,12.237,-1.752904,,TRUE
-4.23,3.4797,-15.1657,1713.31,-6.2612,3450.28,5.0049,-4.023,1,-2449.79,6316.2,1,164.496,6.5254,-43975.11,-8.9688,-178.425,2188.74,9.726,-3.7056,-16,FALSE
-4.23,4.1894,-19.675,1697.59,-6.6054,2739.61,5.0895,-2.5428,0,-2503.438,10068.9,0,174.036,7.8884,-43816.23,-8.0822,28.23,1679.86,10.6233,-2.28,,TRUE
-1.23,3.7265,-20.824,1532.38,-8.896,2672.69,7.557,-1.272,1,-2178.35,10112.4,1,179.546,10.006,-44169.417,-8.045,648.15,2019.6,11.1264,-2.282,,TRUE
-4.23,4.442,-11.303,1485.88,-10.092,3239.18,6.615,-0.42531,1,-2279.55,12069.9,0,168.404,6.8778,-44342.25,-9.259,-336.06,1987.42,18.501,-1.83116,,TRUE
-1.23,4.0154,-14.1369,1912.98,-5.7592,2891.08,6.399,-1.4901,0,-2734.85,10584.3,1,183.48,8.602,-43198.23,-9.1246,254.25,1838.304,11.9862,-1.89168,,TRUE
-1.23,3.7461,-5.587,1750.6,-6.6174,2868.88,2.8572,-1.068,1,-2077.25,13083.6,1,179.016,8.942,-43488.93,-8.193,-1526.85,1810.36,9.5385,-1.78384,,FALSE
-1.23,4.3776,-16.314,1753.7,-12.16,2907.18,5.883,-3.708,0,-2659.05,11739.36,1,184.66,8.084,-44462.73,-7.8016,5541.75,1845.974,12.942,-1.7412628,,FALSE
-4.23,5.548,-5.951,1617.09,-6.0664,2663.88,2.35638,-1.7853,0,-2473.44,12024.6,0,188.68,9.064,-43940.07,-11.048,-44.55,1619.54,11.3388,-2.1246,,FALSE
-4.23,4.472,-12.165,1708.37,-5.41634,2636.97,4.2639,-3.0966,0,-2629.25,12227.4,0,161.7296,6.6224,-44261.07,-11.062,414.75,1735.22,12.792,-2.1236,-14.61,FALSE
-4.23,4.436,-11.671,1886.18,-8.094,2665.64,4.5624,-0.4794,0,-2640.65,12191.7,0,218.54,9.722,-54579.03,-10.622,539.85,1817.58,12.204,-2.2078,,FALSE
-1.23,5.216,-6.601,1845.58,-6.101,7518.78,3.258,-1.8507,0,-2584.77,12120,1,169.166,6.09448,-44001.09,-7.73976,9939.75,2673.14,10.3569,-1.7693,,FALSE
-4.23,3.5885,-17.41,1719.5,-6.3016,2157.48,4.8468,-2.541,0,-3457.15,24364.2,1,177.864,6.185,-44226.06,-16.468,160.05,2156.94,9.19092,-1.76108,,FALSE
-4.23,3.8702,-10.877,1670.9068,-6.087,5068.78,5.2809,-8.658,0,-2129.35,11960.4,1,168.794,6.17516,-44198.04,-7.939,-521.55,2610.74,17.736,-1.76682,-15.4,TRUE
-4.23,5.864,-10.003,1780.58,-8.77,2838.08,3.3246,-1.3389,0,-2475.65,13749.9,0,163.854,9.826,-44219.25,-8.1514,-924.75,1833.118,9.32691,-3.2162,-14.79,FALSE
-1.23,4.2946,-17.967,1700.99,-10.994,4818.78,5.1186,-3.423,1,-2330.05,8548.2,0,166.31,6.2176,-44218.71,-11.608,-549.15,1822.538,10.1103,-8.048,-15.74,TRUE
-1.23,3.44515,-11.37,1642.74,-5.9312,1445.78,3.3414,-8.568,0,963.35,11719.17,1,202.92,6.1916,-44446.47,-9.1942,-130.788,2072.34,14.427,-1.90044,-13.43,FALSE
-1.23,3.5338,-18.75,1627.08,-7.572,2648.53,3.9579,-1.0677,1,-2277.95,12200.7,0,167.88,8.19,-44197.71,-8.6994,517.05,1737.58,12.0297,-1.745084,,FALSE
-1.23,4.0231,-9.142,1696.42,-5.8982,2349.78,9.672,-6.576,1,-2889.05,9234.6,0,210.5,6.6872,-44172.399,-10.374,524.55,1239.14,10.4226,-4.194,-16.48,TRUE
-1.23,6.243,-26.17,1651.37,-6.9342,2121.48,4.4223,-3.819,0,-2500,11117.7,1,236.18,6.415,-44140.155,-8.8278,123.99,1699.02,13.149,-1.9878,-16.54,TRUE
-1.23,3.624,-17.779,1681.4,-6.3358,3053.48,4.0725,-3.258,1,-1827.45,9333.9,0,163.552,6.7996,-44148.519,-8.6848,-1420.65,1532.74,10.2516,-2.9838,-15.97,TRUE
-1.23,4.666,-14.5009,1673.386,-5.6142,2674.15,2.49855,-5.571,1,-2592.67,10881.6,0,162.63,10.234,-44137.116,-7.8108,8049.75,3765.34,12.882,-2.1488,-14.75,TRUE
-4.23,6.843,-12.463,1756.34,-5.38312,3293.28,3.6963,-3.1251,0,-2502.63,4471.2,1,203,7.2664,-44139.198,-8.2274,-898.65,6199.54,9.5043,-2.3106,,TRUE
-1.23,4.485,-14.6706,1756.9,-7.532,3242.48,2.46597,-3.1026,0,-2587.28,10732.8,0,170.886,6.7404,-44176.101,-9.1988,125.79,1833.206,11.3253,-1.7407196,,TRUE
-4.23,3.5995,-13.6552,1731.5,-10.4,2955.28,3.2637,-2.2668,1,-2549.28,12061.2,1,161.7776,6.7824,-44111.01,-7.75166,2074.65,1772.22,11.8095,-2.458,,FALSE
-4.23,6.012,-17.103,1853.48,-8.856,2852.48,2.56992,-1.0611,0,-2571.45,9177.6,1,247.04,7.1944,-44206.41,-10.118,690.45,2104.54,9.8646,-2.0222,,TRUE
-4.23,4.783,-10.536,1727.73,-7.542,2924.38,6.879,-3.273,0,-2444.08,10009.8,1,216.78,8.974,-44183.802,-9.0122,-881.55,1971.1,11.5563,-2.1962,-13.65,FALSE
-4.23,5.357,-10.168,1476.38,-6.241,2638.14,4.2123,-1.0227,1,-2451.1,12621.6,0,164.952,8.474,-44133.609,-10.24,158.25,2268.94,10.7481,-2.5118,,TRUE
-1.23,4.785,-6.326,1430.58,-6.7824,2705.62,6.642,-0.6063,0,-2399.25,4279.2,0,230.82,7.984,-43932.66,-10.148,-331.92,1984.4,9.3957,-1.82686,-13.44,TRUE
-1.23,3.9358,-16.051,1681.9,-5.39492,2447.98,4.1361,-2.9142,0,-2612.32,11555.64,1,161.025,6.5324,-44195.25,-8.437,1227.45,883.74,10.5222,-1.80424,-15.1,FALSE
-1.23,4.3895,-10.927,1769.69,-7.44,2672.64,4.8957,-1.0062,1,-2597.97,11418.78,0,165.366,7.7466,-44126.1,-8.3344,1206.75,1821.646,21.276,-1.9798,,TRUE
-1.23,4.352,-11.949,1673.506,-8.822,2599.28,5.1315,-1.791,1,-2725.35,11685.69,1,173.146,10.732,-44165.34,-7.8378,10488.75,1793.28,11.4243,-3.1442,,TRUE
-4.23,7.41,-14.8805,1620.61,-5.849,2344.58,6.381,-5.349,1,-2482.19,10019.1,0,206.34,7.2806,-44147.754,-8.6734,45.39,2705.14,12.69,-3.0064,-15.34,TRUE
-1.23,4.0083,-12.544,1874.98,-6.1262,2893.08,7.044,-1.4829,1,-2701.45,11829.3,1,162.051,8.186,-44176.464,-8.1136,1775.85,1817.68,10.6011,-2.7728,-15.37,FALSE
-4.23,3.5333,-12.723,1741.9,-6.4002,7702.78,4.7799,-3.183,0,-2031.75,12042,1,204.72,6.12984,-44181.138,-8.451,-238.35,2288.94,12.345,-1.9568,-13.54,FALSE
-1.23,5.582,-20.111,1809.88,-9.88,2423.08,6.345,-0.9942,1,-2576.19,9121.8,1,192.98,6.2872,-44224.53,-8.1206,2612.55,1856.34,10.0893,-1.76064,-13.71,FALSE
-4.23,4.1318,-11.808,1650.95,-6.2776,2625.53,2.556,-4.191,1,-2367.05,10605.3,1,175.288,6.15792,-43336.53,-8.4106,-158.376,2278.74,12.171,-2.0214,,TRUE
-1.23,4.665,-11.882,1651.8,-8.138,2721.596,8.592,-2.97,1,-2468.83,10675.5,1,195.56,7.6252,-44244.9,-8.3684,962.55,2100.14,10.2096,-2.722,-16.15,TRUE
-4.23,4.1505,-14.3542,2146.78,-6.2638,3024.78,3.5406,-0.7644,1,-2598.9,15496.2,1,168.994,7.6234,-44217.84,-9.1676,103.32,1455.54,9.4977,-1.81592,,FALSE
-4.23,3.48003,-12.422,1681.61,-5.6864,3005.48,4.7133,-9.063,1,-3071.95,10365.9,1,229.06,6.2142,-44197.86,-7.9674,1856.85,2113.34,10.8324,-3.832,-13.86,FALSE
-4.23,3.7093,-19.624,1673.636,-7.266,2720.729,4.767,-4.146,0,-2551.92,10929.3,0,161.471,8.526,-44280.96,-8.051,2488.65,2135.54,10.1406,-2.578,-13.51,FALSE
-4.23,3.547,-7.59,1797.28,-6.2838,2815.54,3.6405,-0.9036,0,-2463.2,10943.1,0,196.38,7.7266,-44113.74,-8.7144,15,1866.98,12.096,-1.749446,-14.32,FALSE
-4.23,4.483,-10.976,2091.58,-5.41862,3123.88,2.38959,-1.1505,0,-2639.75,11922.48,0,194.28,8.09,-44126.25,-11.188,212.85,5529.54,15.372,-1.90482,-14.15,FALSE
-4.23,3.7217,-15.924,1693.87,-5.43612,5484.78,3.8505,-2.715,1,-2244.15,9762,0,181.88,6.09,-44152.977,-10.126,-269.37,3669.94,10.2891,-1.9908,-15.69,TRUE
-1.23,3.7681,-13.7312,1794.08,-6.5378,2858.98,3.5898,-0.6762,0,-2034.95,11796.33,0,202.78,9.396,-44115.15,-7.8296,-4517.25,1829.936,11.2977,-2.9882,,FALSE
-1.23,4.554,-15.45,1682.46,-9.458,2847.78,6.633,-5.073,1,-2415.96,10601.7,1,173.096,7.7122,-44267.64,-9.5764,-633.45,1733.58,10.6494,-4.358,,FALSE
-1.23,4.0127,-17.137,1645.17,-5.7294,2424.58,6.45,-3.597,1,-2418.28,11090.4,1,206.4,6.7052,-44261.79,-10.77,-67.95,1979.5,14.802,-1.75123,-14.03,FALSE
-1.23,4.3483,-18.524,1552.68,-6.1498,2713.247,2.7669,-0.6582,0,-2388.55,15664.2,1,174.916,11.334,-44224.8,-8.4232,-215.58,1576.14,9.3621,-1.9926,,FALSE
-4.23,4.949,-11.296,1698.01,-5.5658,3203.48,3.1824,-0.5637,1,-2432.25,11904.15,1,196.4,6.374,-44364.39,-12.034,-240.36,1204.14,12.39,-3.6946,,TRUE
-1.23,4.455,-10.626,1570.73,-5.45486,2382.28,3.6054,-1.9632,0,-2394.25,9448.5,0,173.694,6.6192,-44183.637,-10.29,-38.13,5393.54,10.7073,-5.926,,TRUE
-4.23,4.829,-20.867,2040.18,-8.048,2669.31,3.0291,-0.38796,0,-2610.39,11872.68,1,183.94,9.712,-44099.97,-14.282,133.68,1806.04,10.6218,-3.1634,-15.49,TRUE
-4.23,4.672,-15.652,1801.58,-5.5864,2618.25,4.7094,-1.2081,0,-2661.25,-7615.8,0,183.32,7.0806,-44136.678,-8.092,3756.75,2831.94,9.20313,-1.79944,,TRUE
-4.23,4.976,-11.854,1677.485,-6.7566,3119.28,4.4109,-12.114,1,-2432.01,10827.6,0,183.16,7.234,-45099.03,-8.1512,-1149.45,2250.34,11.9265,-3.5722,-17.25,TRUE
-4.23,3.46999,-13.9879,1978.38,-5.988,4397.78,4.9059,-0.7104,1,-2811.35,5926.2,0,218.22,6.2548,-44147.436,-8.0506,1479.75,3118.74,9.4752,-1.740632,,TRUE
-1.23,4.577,-16.487,1689.39,-5.9632,2741.04,2.6472,-3.294,0,-2425.18,10371.6,0,209.08,14.638,-44174.817,-10.842,-410.88,1190.54,10.1556,-2.6166,,TRUE
-4.23,3.5913,-19.364,1690.43,-5.601,2514.38,7.251,-4.626,1,-3051.75,11852.07,1,181.26,6.484,-44157.075,-8.6018,1461.75,1465.74,13.776,-2.0464,-14.68,FALSE
-1.23,5.503,-9.645,1653.18,-5.5882,2131.18,3.3681,-6.801,1,-2474.17,11486.07,1,185.88,6.1928,-45314.13,-13.842,-27.87,3783.74,18.303,-1.751942,-14.42,TRUE
-4.23,4.945,-12.351,1740.79,-10.026,3661.68,3.2709,-1.8738,1,-2460.4,10407,1,258.26,6.4804,-44075.88,-8.2964,-603.75,1928.12,10.5234,-1.80422,-14.67,TRUE
-1.23,4.896,-7.292,1751.26,-5.6918,3034.98,7.191,-1.4043,1,-2443.99,11306.1,0,171.296,7.4676,-44327.91,-10.61,-320.55,2952.34,16.971,-2.055,-16.13,TRUE
-4.23,4.1833,-9.8,1677.144,-7.06,2663.47,5.943,-5.334,0,-2619.95,11909.85,1,225.58,8.504,-44188.83,-7.8736,6261.75,1975.58,13.14,-5.18,,TRUE
-4.23,3.5483,-16.977,2435.48,-10.914,6692.78,4.17,-0.471,1,-3099.95,17203.2,0,184.1,6.09496,-44129.97,-10.666,278.25,1923.98,9.21621,-5.436,,TRUE
-1.23,4.978,-12.839,1687.34,-5.4758,3281.88,3.0069,-10.005,1,-2429.12,11054.7,1,171.726,7.0672,-44125.98,-8.7976,-1323.45,1355.54,13.389,-2.0706,-14.7,FALSE
